time,sun,temperature,chill,humidity,wind direction,wind speed,visibility,air pressure
2017-01-01T00:00:00Z,0.0,-1.7,-5.6,99.0,ZZW,3.0,197.0,1026.0
2017-01-01T00:10:00Z,0.0,-1.7,-5.6,99.0,ZZW,3.0,195.0,1025.8
2017-01-01T00:20:00Z,0.0,-1.7,-5.6,99.0,ZZW,3.0,271.0,1025.6
2017-01-01T00:30:00Z,0.0,-1.6,-5.4,99.0,Z,3.0,316.0,1025.4
2017-01-01T00:40:00Z,0.0,-1.6,-5.4,99.0,Z,3.0,334.0,1025.3
2017-01-01T00:50:00Z,0.0,-1.6,-5.4,99.0,Z,3.0,340.0,1025.2
2017-01-01T01:00:00Z,0.0,-1.5,-5.3,99.0,Z,3.0,398.0,1024.9
2017-01-01T01:10:00Z,0.0,-1.5,-5.3,99.0,Z,3.0,433.0,1024.7
2017-01-01T01:20:00Z,0.0,-1.4,-5.2,99.0,Z,3.0,413.0,1024.7
2017-01-01T01:30:00Z,0.0,-1.4,-5.2,99.0,ZZW,3.0,375.0,1024.6
2017-01-01T01:40:00Z,0.0,-1.4,-6.0,99.0,ZZW,4.0,363.0,1024.5
2017-01-01T01:50:00Z,0.0,-1.3,-5.1,99.0,ZZW,3.0,373.0,1024.5
2017-01-01T02:00:00Z,0.0,-1.3,-5.9,99.0,ZZW,4.0,339.0,1024.4
2017-01-01T02:10:00Z,0.0,-1.3,-5.9,99.0,ZZW,4.0,287.0,1024.3
2017-01-01T02:20:00Z,0.0,-1.3,-5.9,99.0,ZZW,4.0,308.0,1024.1
2017-01-01T02:30:00Z,0.0,-1.3,-5.9,99.0,ZZW,4.0,341.0,1023.9
2017-01-01T02:40:00Z,0.0,-1.3,-5.9,99.0,ZZW,4.0,350.0,1023.9
2017-01-01T02:50:00Z,0.0,-1.3,-5.9,99.0,ZZW,4.0,369.0,1023.8
2017-01-01T03:00:00Z,0.0,-1.3,-5.9,99.0,ZZW,4.0,377.0,1023.6
2017-01-01T03:10:00Z,0.0,-1.2,-5.0,99.0,ZZW,3.0,407.0,1023.4
2017-01-01T03:20:00Z,0.0,-1.2,-5.8,99.0,ZZW,4.0,349.0,1023.2
2017-01-01T03:30:00Z,0.0,-1.2,-5.0,99.0,ZZW,3.0,380.0,1023.0
2017-01-01T03:40:00Z,0.0,-1.2,-5.0,99.0,ZZW,3.0,614.0,1022.9
2017-01-01T03:50:00Z,0.0,-1.2,-5.0,99.0,Z,3.0,942.0,1022.9
2017-01-01T04:00:00Z,0.0,-1.3,-5.9,99.0,Z,4.0,1000.0,1022.6
2017-01-01T04:10:00Z,0.0,-1.2,-5.0,99.0,Z,3.0,1160.0,1022.5
2017-01-01T04:20:00Z,0.0,-1.2,-5.0,99.0,ZZW,3.0,1560.0,1022.2
2017-01-01T04:30:00Z,0.0,-1.2,-5.8,99.0,Z,4.0,1950.0,1022.1
2017-01-01T04:40:00Z,0.0,-1.2,-5.0,99.0,ZZW,3.0,2490.0,1022.1
2017-01-01T04:50:00Z,0.0,-1.2,-5.0,99.0,ZZW,3.0,2390.0,1022.1
2017-01-01T05:00:00Z,0.0,-1.3,-5.1,99.0,Z,3.0,2290.0,1021.9
2017-01-01T05:10:00Z,0.0,-1.3,-5.1,99.0,Z,3.0,2330.0,1021.8
2017-01-01T05:20:00Z,0.0,-1.3,-5.1,99.0,Z,3.0,2380.0,1021.6
2017-01-01T05:30:00Z,0.0,-1.3,-5.1,99.0,Z,3.0,2630.0,1021.6
2017-01-01T05:40:00Z,0.0,-1.3,-5.1,99.0,Z,3.0,2760.0,1021.4
2017-01-01T05:50:00Z,0.0,-1.4,-5.2,99.0,Z,3.0,2510.0,1021.4
2017-01-01T06:00:00Z,0.0,-1.3,-5.9,99.0,ZZW,4.0,2490.0,1021.4
2017-01-01T06:10:00Z,0.0,-1.3,-5.1,99.0,ZZW,3.0,2610.0,1021.4
2017-01-01T06:20:00Z,0.0,-1.3,-5.1,99.0,ZZW,3.0,2610.0,1021.3
2017-01-01T06:30:00Z,0.0,-1.3,-5.1,99.0,ZZW,3.0,2670.0,1021.0
2017-01-01T06:40:00Z,0.0,-1.3,-5.1,99.0,ZZW,3.0,2410.0,1020.8
2017-01-01T06:50:00Z,0.0,-1.3,-5.1,99.0,Z,3.0,2150.0,1020.5
2017-01-01T07:00:00Z,0.0,-1.3,-5.1,99.0,Z,3.0,1780.0,1020.5
2017-01-01T07:10:00Z,0.0,-1.3,-5.9,99.0,Z,4.0,1560.0,1020.3
2017-01-01T07:20:00Z,0.0,-1.4,-6.0,99.0,Z,4.0,1200.0,1020.3
2017-01-01T07:30:00Z,0.0,-1.3,-5.9,99.0,Z,4.0,993.0,1020.2
2017-01-01T07:40:00Z,0.0,-1.3,-5.1,99.0,Z,3.0,867.0,1020.2
2017-01-01T07:50:00Z,0.0,-1.3,-5.9,99.0,Z,4.0,906.0,1020.2
2017-01-01T08:00:00Z,0.0,-1.2,-5.8,99.0,Z,4.0,811.0,1020.1
2017-01-01T08:10:00Z,0.0,-1.2,-5.8,99.0,Z,4.0,842.0,1020.0
2017-01-01T08:20:00Z,0.0,-1.2,-5.8,99.0,Z,4.0,832.0,1020.1
2017-01-01T08:30:00Z,0.0,-1.2,-5.0,99.0,Z,3.0,751.0,1019.9
2017-01-01T08:40:00Z,0.0,-1.2,-5.8,99.0,Z,4.0,733.0,1019.9
2017-01-01T08:50:00Z,0.0,-1.2,-5.8,99.0,Z,4.0,871.0,1019.8
2017-01-01T09:00:00Z,0.0,-1.2,-5.0,99.0,Z,3.0,1160.0,1019.8
2017-01-01T09:10:00Z,0.0,-1.1,-5.7,99.0,Z,4.0,1400.0,1019.8
2017-01-01T09:20:00Z,0.0,-1.1,-5.7,99.0,Z,4.0,1460.0,1019.7
2017-01-01T09:30:00Z,0.0,-1.0,-5.5,99.0,Z,4.0,1380.0,1019.6
2017-01-01T09:40:00Z,0.0,-0.9,-4.6,99.0,Z,3.0,1350.0,1019.6
2017-01-01T09:50:00Z,0.0,-0.9,-4.6,99.0,ZZW,3.0,1320.0,1019.5
2017-01-01T10:00:00Z,0.0,-0.8,-5.9,99.0,ZZW,5.0,1450.0,1019.4
2017-01-01T10:10:00Z,0.0,-0.9,-6.1,99.0,ZZW,5.0,2180.0,1019.5
2017-01-01T10:20:00Z,0.0,-0.9,-6.1,99.0,ZW,5.0,3190.0,1019.5
2017-01-01T10:30:00Z,0.0,-0.9,-6.1,99.0,ZW,5.0,4380.0,1019.4
2017-01-01T10:40:00Z,0.0,-1.2,-6.4,99.0,ZZW,5.0,4110.0,1019.4
2017-01-01T10:50:00Z,0.0,-1.4,-6.7,98.0,ZZW,5.0,8270.0,1019.5
2017-01-01T11:00:00Z,0.0,-1.4,-6.7,97.0,ZZW,5.0,10000.0,1019.4
2017-01-01T11:10:00Z,0.0,-1.4,-7.2,96.0,ZZW,6.0,9830.0,1019.1
2017-01-01T11:20:00Z,0.0,-1.5,-6.8,96.0,ZW,5.0,9030.0,1019.2
2017-01-01T11:30:00Z,0.0,-1.8,-8.2,93.0,ZW,7.0,11100.0,1019.0
2017-01-01T11:40:00Z,0.0,-1.6,-8.0,95.0,ZW,7.0,10300.0,1018.9
2017-01-01T11:50:00Z,0.0,-1.8,-8.2,94.0,ZW,7.0,9720.0,1018.7
2017-01-01T12:00:00Z,0.0,-1.9,-7.9,95.0,ZZW,6.0,8740.0,1018.9
2017-01-01T12:10:00Z,0.0,-1.9,-7.9,94.0,ZZW,6.0,8330.0,1018.8
2017-01-01T12:20:00Z,0.0,-1.8,-7.8,95.0,ZZW,6.0,8660.0,1018.7
2017-01-01T12:30:00Z,0.0,-1.9,-7.3,95.0,ZZW,5.0,7080.0,1018.6
2017-01-01T12:40:00Z,0.0,-1.9,-6.6,96.0,ZZW,4.0,6030.0,1018.6
2017-01-01T12:50:00Z,0.0,-2.1,-7.6,95.0,ZZW,5.0,3990.0,1018.7
2017-01-01T13:00:00Z,0.0,-2.1,-8.1,96.0,ZZW,6.0,3060.0,1018.6
2017-01-01T13:10:00Z,0.0,-2.0,-7.4,97.0,ZZW,5.0,3030.0,1018.6
2017-01-01T13:20:00Z,0.0,-1.9,-6.6,97.0,ZZW,4.0,3550.0,1018.2
2017-01-01T13:30:00Z,0.0,-1.8,-7.2,97.0,ZZW,5.0,3770.0,1018.2
2017-01-01T13:40:00Z,0.0,-1.7,-7.1,97.0,ZZW,5.0,3740.0,1018.2
2017-01-01T13:50:00Z,0.0,-1.6,-6.9,97.0,ZZW,5.0,3920.0,1018.1
2017-01-01T14:00:00Z,0.0,-1.6,-6.3,97.0,ZZW,4.0,4120.0,1018.2
2017-01-01T14:10:00Z,0.0,-1.5,-6.8,97.0,ZZW,5.0,4470.0,1018.1
2017-01-01T14:20:00Z,0.0,-1.4,-6.0,97.0,ZZW,4.0,4430.0,1018.2
2017-01-01T14:30:00Z,0.0,-1.3,-5.9,97.0,ZZW,4.0,4640.0,1018.1
2017-01-01T14:40:00Z,0.0,-1.3,-5.9,97.0,ZZW,4.0,4530.0,1018.1
2017-01-01T14:50:00Z,0.0,-1.2,-5.8,97.0,Z,4.0,4820.0,1018.0
2017-01-01T15:00:00Z,0.0,-1.1,-6.3,98.0,ZZW,5.0,4980.0,1018.0
2017-01-01T15:10:00Z,0.0,-1.1,-5.7,97.0,Z,4.0,5130.0,1017.9
2017-01-01T15:20:00Z,0.0,-0.9,-6.1,97.0,ZZW,5.0,4890.0,1017.8
2017-01-01T15:30:00Z,0.0,-0.9,-6.1,97.0,Z,5.0,4820.0,1017.7
2017-01-01T15:40:00Z,0.0,-0.8,-5.3,98.0,ZZW,4.0,4560.0,1017.8
2017-01-01T15:50:00Z,0.0,-0.7,-5.2,98.0,ZZW,4.0,4380.0,1017.8
2017-01-01T16:00:00Z,0.0,-0.6,-4.2,98.0,ZZW,3.0,4450.0,1017.8
2017-01-01T16:10:00Z,0.0,-0.5,-4.9,97.0,ZZW,4.0,4610.0,1017.7
2017-01-01T16:20:00Z,0.0,-0.4,-4.8,98.0,ZZW,4.0,4600.0,1017.8
2017-01-01T16:30:00Z,0.0,-0.3,-5.3,97.0,ZZW,5.0,4670.0,1017.9
2017-01-01T16:40:00Z,0.0,-0.3,-5.3,98.0,ZZW,5.0,4590.0,1017.9
2017-01-01T16:50:00Z,0.0,-0.2,-5.2,97.0,ZZW,5.0,4640.0,1017.9
2017-01-01T17:00:00Z,0.0,-0.2,-5.2,97.0,ZZW,5.0,5010.0,1017.8
2017-01-01T17:10:00Z,0.0,-0.1,-5.1,97.0,ZZW,5.0,5170.0,1017.9
2017-01-01T17:20:00Z,0.0,-0.1,-5.1,96.0,ZZW,5.0,5500.0,1017.8
2017-01-01T17:30:00Z,0.0,-0.1,-5.1,96.0,ZZW,5.0,5610.0,1017.9
2017-01-01T17:40:00Z,0.0,0.0,-4.9,96.0,ZZW,5.0,5520.0,1017.8
2017-01-01T17:50:00Z,0.0,0.0,-4.9,96.0,ZZW,5.0,4810.0,1017.8
2017-01-01T18:00:00Z,0.0,0.0,-4.3,96.0,ZZW,4.0,4770.0,1017.9
2017-01-01T18:10:00Z,0.0,0.0,-4.9,97.0,ZZW,5.0,3930.0,1017.8
2017-01-01T18:20:00Z,0.0,0.0,-4.3,98.0,ZZW,4.0,3400.0,1017.8
2017-01-01T18:30:00Z,0.0,0.1,-4.8,97.0,ZZW,5.0,3670.0,1017.7
2017-01-01T18:40:00Z,0.0,0.1,-4.8,97.0,ZZW,5.0,2280.0,1017.8
2017-01-01T18:50:00Z,0.0,0.1,-4.8,98.0,ZZW,5.0,1860.0,1017.9
2017-01-01T19:00:00Z,0.0,0.2,-4.7,98.0,ZZW,5.0,2630.0,1018.0
2017-01-01T19:10:00Z,0.0,0.3,-3.9,97.0,ZZW,4.0,2950.0,1018.1
2017-01-01T19:20:00Z,0.0,0.3,-3.9,97.0,ZZW,4.0,2830.0,1018.1
2017-01-01T19:30:00Z,0.0,0.3,-3.9,97.0,ZZW,4.0,3890.0,1018.2
2017-01-01T19:40:00Z,0.0,0.3,-3.9,97.0,ZZW,4.0,2570.0,1018.2
2017-01-01T19:50:00Z,0.0,0.3,-4.6,97.0,ZZW,5.0,3960.0,1018.3
2017-01-01T20:00:00Z,0.0,0.3,-3.9,97.0,ZW,4.0,2570.0,1018.4
2017-01-01T20:10:00Z,0.0,0.3,-3.9,97.0,ZW,4.0,1840.0,1018.6
2017-01-01T20:20:00Z,0.0,0.3,-3.9,98.0,ZW,4.0,2040.0,1018.7
2017-01-01T20:30:00Z,0.0,0.3,-3.9,98.0,ZW,4.0,1630.0,1018.8
2017-01-01T20:40:00Z,0.0,0.3,-3.9,97.0,ZW,4.0,1710.0,1018.9
2017-01-01T20:50:00Z,0.0,0.3,-3.9,98.0,ZW,4.0,2140.0,1018.8
2017-01-01T21:00:00Z,0.0,0.3,-4.6,97.0,ZW,5.0,2250.0,1018.9
2017-01-01T21:10:00Z,0.0,0.3,-4.6,97.0,ZW,5.0,2370.0,1019.0
2017-01-01T21:20:00Z,0.0,0.3,-4.6,97.0,ZW,5.0,2870.0,1019.0
2017-01-01T21:30:00Z,0.0,0.3,-4.6,97.0,WZW,5.0,3480.0,1019.1
2017-01-01T21:40:00Z,0.0,0.3,-4.6,97.0,ZW,5.0,3930.0,1019.3
2017-01-01T21:50:00Z,0.0,0.4,-3.8,97.0,ZW,4.0,4310.0,1019.3
2017-01-01T22:00:00Z,0.0,0.4,-3.8,97.0,ZW,4.0,5160.0,1019.4
2017-01-01T22:10:00Z,0.0,0.4,-3.8,97.0,WZW,4.0,4930.0,1019.5
2017-01-01T22:20:00Z,0.0,0.4,-3.8,97.0,ZW,4.0,5920.0,1019.5
2017-01-01T22:30:00Z,0.0,0.4,-3.8,97.0,ZW,4.0,5870.0,1019.6
2017-01-01T22:40:00Z,0.0,0.3,-3.9,97.0,ZW,4.0,3610.0,1019.6
2017-01-01T22:50:00Z,0.0,0.3,-3.9,98.0,ZW,4.0,3310.0,1019.7
2017-01-01T23:00:00Z,0.0,0.3,-3.9,98.0,WZW,4.0,4030.0,1019.8
2017-01-01T23:10:00Z,0.0,0.3,-3.9,98.0,WZW,4.0,3990.0,1019.9
2017-01-01T23:20:00Z,0.0,0.3,-3.9,98.0,WZW,4.0,5600.0,1019.9
2017-01-01T23:30:00Z,0.0,0.3,-3.9,97.0,WZW,4.0,5440.0,1019.9
2017-01-01T23:40:00Z,0.0,0.3,-3.9,97.0,WZW,4.0,5560.0,1019.9
2017-01-01T23:50:00Z,0.0,0.3,-3.9,97.0,WZW,4.0,4810.0,1020.0
2017-01-02T00:00:00Z,0.0,0.3,-3.9,98.0,WZW,4.0,3300.0,1020.0
2017-01-02T00:10:00Z,0.0,0.2,-4.1,98.0,WZW,4.0,2350.0,1020.1
2017-01-02T00:20:00Z,0.0,0.2,-4.1,99.0,WZW,4.0,1930.0,1020.2
2017-01-02T00:30:00Z,0.0,0.2,-2.2,99.0,WZW,2.0,2000.0,1020.2
2017-01-02T00:40:00Z,0.0,0.2,-3.3,99.0,WZW,3.0,2260.0,1020.1
2017-01-02T00:50:00Z,0.0,0.2,-3.3,99.0,WZW,3.0,2750.0,1020.2
2017-01-02T01:00:00Z,0.0,0.2,-3.3,99.0,WZW,3.0,3640.0,1020.2
2017-01-02T01:10:00Z,0.0,0.3,-3.2,99.0,WZW,3.0,3980.0,1020.3
2017-01-02T01:20:00Z,0.0,0.3,-3.2,99.0,WZW,3.0,3760.0,1020.3
2017-01-02T01:30:00Z,0.0,0.3,-3.2,99.0,WZW,3.0,3150.0,1020.4
2017-01-02T01:40:00Z,0.0,0.3,-3.2,99.0,WZW,3.0,3370.0,1020.6
2017-01-02T01:50:00Z,0.0,0.3,-3.2,99.0,WZW,3.0,2600.0,1020.7
2017-01-02T02:00:00Z,0.0,0.3,-3.2,99.0,WZW,3.0,2310.0,1020.8
2017-01-02T02:10:00Z,0.0,0.3,-3.2,99.0,WZW,3.0,2710.0,1020.9
2017-01-02T02:20:00Z,0.0,0.3,-3.2,99.0,ZW,3.0,3000.0,1020.8
2017-01-02T02:30:00Z,0.0,0.4,-3.8,99.0,WZW,4.0,2930.0,1020.9
2017-01-02T02:40:00Z,0.0,0.3,-3.2,99.0,WZW,3.0,2790.0,1021.0
2017-01-02T02:50:00Z,0.0,0.4,-3.0,99.0,WZW,3.0,2710.0,1021.1
2017-01-02T03:00:00Z,0.0,0.4,-2.0,99.0,W,2.0,2630.0,1021.3
2017-01-02T03:10:00Z,0.0,0.4,-3.0,99.0,WZW,3.0,2300.0,1021.1
2017-01-02T03:20:00Z,0.0,0.4,-3.0,99.0,ZW,3.0,2210.0,1021.1
2017-01-02T03:30:00Z,0.0,0.4,-3.0,99.0,WZW,3.0,2300.0,1021.0
2017-01-02T03:40:00Z,0.0,0.4,-3.0,99.0,WZW,3.0,2420.0,1021.1
2017-01-02T03:50:00Z,0.0,0.4,-3.0,99.0,W,3.0,2250.0,1021.2
2017-01-02T04:00:00Z,0.0,0.4,-2.0,99.0,W,2.0,2160.0,1021.3
2017-01-02T04:10:00Z,0.0,0.5,-1.9,99.0,W,2.0,2310.0,1021.4
2017-01-02T04:20:00Z,0.0,0.5,-2.9,99.0,W,3.0,2360.0,1021.4
2017-01-02T04:30:00Z,0.0,0.5,-1.9,99.0,W,2.0,2300.0,1021.4
2017-01-02T04:40:00Z,0.0,0.5,-2.9,99.0,W,3.0,2160.0,1021.3
2017-01-02T04:50:00Z,0.0,0.5,-2.9,99.0,WZW,3.0,1990.0,1021.3
2017-01-02T05:00:00Z,0.0,0.5,-1.9,99.0,ZW,2.0,2070.0,1021.3
2017-01-02T05:10:00Z,0.0,0.6,-1.8,99.0,WZW,2.0,2320.0,1021.4
2017-01-02T05:20:00Z,0.0,0.5,-1.9,99.0,W,2.0,2470.0,1021.4
2017-01-02T05:30:00Z,0.0,0.4,-2.0,99.0,WZW,2.0,2440.0,1021.6
2017-01-02T05:40:00Z,0.0,0.5,-1.9,99.0,W,2.0,2200.0,1021.7
2017-01-02T05:50:00Z,0.0,0.4,-2.0,98.0,W,2.0,2420.0,1021.7
2017-01-02T06:00:00Z,0.0,0.3,-2.1,99.0,W,2.0,2460.0,1021.6
2017-01-02T06:10:00Z,1.0,0.1,-2.4,99.0,W,2.0,2300.0,1021.7
2017-01-02T06:20:00Z,1.0,0.2,-2.2,99.0,W,2.0,2240.0,1021.7
2017-01-02T06:30:00Z,3.0,0.2,-2.2,99.0,W,2.0,2300.0,1021.7
2017-01-02T06:40:00Z,3.0,-0.2,-2.7,99.0,W,2.0,2280.0,1021.7
2017-01-02T06:50:00Z,3.0,-0.6,-3.2,99.0,W,2.0,2200.0,1021.8
2017-01-02T07:00:00Z,3.0,-1.1,-3.8,99.0,WZW,2.0,2190.0,1021.9
2017-01-02T07:10:00Z,3.0,-0.3,-2.8,99.0,W,2.0,2350.0,1022.2
2017-01-02T07:20:00Z,3.0,-0.3,-2.8,99.0,W,2.0,2530.0,1022.4
2017-01-02T07:30:00Z,3.0,-0.2,-2.7,99.0,W,2.0,2940.0,1022.6
2017-01-02T07:40:00Z,3.0,-0.4,-4.0,99.0,W,3.0,2550.0,1022.7
2017-01-02T07:50:00Z,3.0,-0.5,-3.1,99.0,W,2.0,2490.0,1022.9
2017-01-02T08:00:00Z,3.0,-1.1,-3.8,99.0,W,2.0,2530.0,1023.0
2017-01-02T08:10:00Z,3.0,-0.7,-3.3,99.0,W,2.0,3270.0,1023.1
2017-01-02T08:20:00Z,3.0,-0.4,-2.9,98.0,W,2.0,4400.0,1023.3
2017-01-02T08:30:00Z,2.0,-0.2,-2.7,98.0,W,2.0,5600.0,1023.3
2017-01-02T08:40:00Z,2.0,0.2,-2.2,97.0,W,2.0,6380.0,1023.4
2017-01-02T08:50:00Z,2.0,0.6,-2.8,97.0,W,3.0,7030.0,1023.5
2017-01-02T09:00:00Z,2.0,0.9,-1.4,96.0,W,2.0,8130.0,1023.5
2017-01-02T09:10:00Z,2.0,1.1,-1.2,96.0,W,2.0,8550.0,1023.6
2017-01-02T09:20:00Z,3.0,1.5,-0.7,94.0,W,2.0,9370.0,1023.6
2017-01-02T09:30:00Z,3.0,1.6,-0.6,93.0,W,2.0,9890.0,1023.6
2017-01-02T09:40:00Z,2.0,1.8,-0.4,91.0,W,2.0,10600.0,1023.7
2017-01-02T09:50:00Z,2.0,1.7,-0.5,92.0,W,2.0,9880.0,1023.8
2017-01-02T10:00:00Z,2.0,1.7,-0.5,91.0,W,2.0,9750.0,1023.9
2017-01-02T10:10:00Z,3.0,1.4,-0.8,92.0,W,2.0,10200.0,1023.9
2017-01-02T10:20:00Z,2.0,1.4,-0.8,92.0,W,2.0,10400.0,1024.0
2017-01-02T10:30:00Z,3.0,1.9,-0.3,92.0,W,2.0,10100.0,1024.0
2017-01-02T10:40:00Z,3.0,2.5,0.4,89.0,W,2.0,10200.0,1024.1
2017-01-02T10:50:00Z,3.0,2.8,0.8,89.0,W,2.0,11400.0,1024.0
2017-01-02T11:00:00Z,3.0,3.0,1.0,88.0,W,2.0,11800.0,1024.0
2017-01-02T11:10:00Z,3.0,3.4,0.6,85.0,W,3.0,14400.0,1024.0
2017-01-02T11:20:00Z,3.0,3.6,0.8,85.0,W,3.0,14800.0,1024.0
2017-01-02T11:30:00Z,3.0,3.9,2.1,85.0,W,2.0,14800.0,1024.1
2017-01-02T11:40:00Z,3.0,4.2,2.4,84.0,WNW,2.0,15000.0,1024.1
2017-01-02T11:50:00Z,3.0,4.6,2.9,83.0,W,2.0,14700.0,1024.1
2017-01-02T12:00:00Z,3.0,4.8,3.1,83.0,W,2.0,15300.0,1024.1
2017-01-02T12:10:00Z,3.0,5.0,2.5,81.0,W,3.0,14800.0,1024.0
2017-01-02T12:20:00Z,3.0,5.2,2.7,82.0,W,3.0,13700.0,1024.1
2017-01-02T12:30:00Z,3.0,5.5,3.1,80.0,W,3.0,16400.0,1024.0
2017-01-02T12:40:00Z,3.0,5.6,3.2,78.0,WNW,3.0,14300.0,1024.2
2017-01-02T12:50:00Z,3.0,5.7,3.3,78.0,WNW,3.0,14000.0,1024.2
2017-01-02T13:00:00Z,3.0,5.8,3.5,76.0,WNW,3.0,17200.0,1024.2
2017-01-02T13:10:00Z,3.0,5.9,3.6,76.0,WNW,3.0,15700.0,1024.2
2017-01-02T13:20:00Z,1.0,6.1,3.8,74.0,WNW,3.0,19300.0,1024.2
2017-01-02T13:30:00Z,0.0,6.2,3.9,74.0,WNW,3.0,20800.0,1024.1
2017-01-02T13:40:00Z,0.0,6.2,3.9,75.0,WNW,3.0,22000.0,1024.2
2017-01-02T13:50:00Z,1.0,5.4,3.0,76.0,NW,3.0,24700.0,1024.2
2017-01-02T14:00:00Z,2.0,5.3,2.9,77.0,NW,3.0,25300.0,1024.3
2017-01-02T14:10:00Z,3.0,4.8,1.6,74.0,WNW,4.0,34600.0,1024.3
2017-01-02T14:20:00Z,3.0,4.2,1.5,77.0,WNW,3.0,45000.0,1024.4
2017-01-02T14:30:00Z,2.0,4.3,2.5,79.0,WNW,2.0,43800.0,1024.5
2017-01-02T14:40:00Z,3.0,4.3,2.5,80.0,WNW,2.0,38600.0,1024.6
2017-01-02T14:50:00Z,3.0,4.5,2.8,80.0,W,2.0,37500.0,1024.6
2017-01-02T15:00:00Z,3.0,4.5,2.8,79.0,W,2.0,43000.0,1024.5
2017-01-02T15:10:00Z,0.0,4.4,1.8,79.0,W,3.0,44300.0,1024.5
2017-01-02T15:20:00Z,0.0,4.3,1.6,79.0,W,3.0,40800.0,1024.6
2017-01-02T15:30:00Z,0.0,4.1,2.3,80.0,W,2.0,40700.0,1024.7
2017-01-02T15:40:00Z,0.0,4.1,1.4,81.0,W,3.0,47700.0,1024.7
2017-01-02T15:50:00Z,0.0,3.7,0.9,83.0,W,3.0,46900.0,1024.8
2017-01-02T16:00:00Z,0.0,3.5,1.6,84.0,W,2.0,41600.0,1024.7
2017-01-02T16:10:00Z,0.0,3.5,1.6,85.0,WNW,2.0,40200.0,1024.9
2017-01-02T16:20:00Z,0.0,3.2,1.3,86.0,W,2.0,37900.0,1025.0
2017-01-02T16:30:00Z,0.0,3.3,0.4,87.0,W,3.0,37400.0,1025.0
2017-01-02T16:40:00Z,0.0,3.1,0.2,88.0,W,3.0,37000.0,1025.1
2017-01-02T16:50:00Z,0.0,3.0,0.1,89.0,W,3.0,31000.0,1025.1
2017-01-02T17:00:00Z,0.0,3.0,0.1,89.0,W,3.0,32800.0,1025.1
2017-01-02T17:10:00Z,0.0,3.0,0.1,89.0,W,3.0,28000.0,1025.2
2017-01-02T17:20:00Z,0.0,2.7,0.7,90.0,W,2.0,47800.0,1025.3
2017-01-02T17:30:00Z,0.0,2.4,-0.6,91.0,W,3.0,38200.0,1025.4
2017-01-02T17:40:00Z,0.0,2.2,-0.9,91.0,W,3.0,38600.0,1025.6
2017-01-02T17:50:00Z,0.0,2.4,-0.6,90.0,W,3.0,36300.0,1025.7
2017-01-02T18:00:00Z,0.0,1.8,-1.4,92.0,W,3.0,36500.0,1025.7
2017-01-02T18:10:00Z,0.0,2.0,-1.1,92.0,W,3.0,30400.0,1025.7
2017-01-02T18:20:00Z,0.0,1.9,-1.2,93.0,WZW,3.0,29200.0,1025.8
2017-01-02T18:30:00Z,0.0,2.1,-0.0,93.0,WZW,2.0,31800.0,1025.9
2017-01-02T18:40:00Z,0.0,2.0,-1.1,92.0,WZW,3.0,35500.0,1025.9
2017-01-02T18:50:00Z,0.0,2.1,-1.0,92.0,WZW,3.0,37100.0,1026.1
2017-01-02T19:00:00Z,0.0,2.0,-0.1,93.0,WZW,2.0,34800.0,1026.0
2017-01-02T19:10:00Z,0.0,2.1,-0.0,92.0,W,2.0,33400.0,1026.0
2017-01-02T19:20:00Z,0.0,2.0,-0.1,92.0,WZW,2.0,31000.0,1026.1
2017-01-02T19:30:00Z,0.0,2.0,-1.1,92.0,WZW,3.0,32200.0,1026.1
2017-01-02T19:40:00Z,0.0,1.9,-1.2,92.0,WZW,3.0,30000.0,1026.1
2017-01-02T19:50:00Z,0.0,1.8,-1.4,93.0,WZW,3.0,31400.0,1026.1
2017-01-02T20:00:00Z,0.0,1.8,-1.4,93.0,WZW,3.0,30300.0,1026.2
2017-01-02T20:10:00Z,0.0,2.1,-1.0,92.0,W,3.0,12400.0,1026.2
2017-01-02T20:20:00Z,0.0,2.3,-0.8,92.0,W,3.0,23700.0,1026.0
2017-01-02T20:30:00Z,0.0,2.0,-1.1,93.0,WZW,3.0,41400.0,1025.9
2017-01-02T20:40:00Z,0.0,1.7,-1.5,94.0,WZW,3.0,34900.0,1025.9
2017-01-02T20:50:00Z,0.0,1.2,-1.1,95.0,WZW,2.0,38100.0,1026.0
2017-01-02T21:00:00Z,0.0,1.2,-1.1,95.0,WZW,2.0,39500.0,1026.1
2017-01-02T21:10:00Z,0.0,1.5,-1.7,96.0,WZW,3.0,37200.0,1026.2
2017-01-02T21:20:00Z,0.0,0.5,-2.9,96.0,ZW,3.0,32000.0,1026.2
2017-01-02T21:30:00Z,0.0,0.4,-3.0,97.0,ZW,3.0,33200.0,1026.2
2017-01-02T21:40:00Z,1.0,0.2,-3.3,97.0,ZW,3.0,31400.0,1026.3
2017-01-02T21:50:00Z,1.0,0.3,-3.2,97.0,ZW,3.0,32300.0,1026.3
2017-01-02T22:00:00Z,2.0,-0.2,-3.8,98.0,ZW,3.0,28200.0,1026.3
2017-01-02T22:10:00Z,3.0,-0.5,-3.1,98.0,WZW,2.0,24600.0,1026.3
2017-01-02T22:20:00Z,2.0,-0.9,-4.6,97.0,ZW,3.0,19700.0,1026.3
2017-01-02T22:30:00Z,1.0,0.0,-2.5,99.0,ZW,2.0,17800.0,1026.4
